dzien srednia odchylenie
1 9790.0 0.0
2 9786.6 4.247875285886398
3 9763.8 31.790285028955342
4 9691.6 110.65682687179013
5 9499.5 260.855962809619
6 9169.2 435.92221528361887
7 8727.3 562.9332010895155
8 8191.8 624.7818819396093
9 7630.0 628.8502736476042
10 7112.4 574.691066767374
11 6646.0 491.7736606746373
12 6266.8 386.8361122979314
13 5981.3 288.8429215565674
14 5767.7 208.14847798840344
15 5614.6 165.7113957055056
16 5501.4 127.36666230480668
17 5419.4 101.51212297608157
18 5366.7 88.20815029110278
19 5331.0 78.6652542246081
20 5307.0 74.80047534014146
21 5289.8 73.59166619484391
22 5275.7 72.45542691123205
23 5266.4 73.40784093753958
24 5261.6 73.38816132198859
25 5258.2 73.27088249927267
26 5255.8 72.60211199866478
27 5253.7 73.64637729643522
28 5252.5 74.75478431363291
29 5251.9 74.84272398392066
30 5251.6 75.18894717827732
31 5250.9 75.00881429686929
32 5250.6 74.7978015125519
33 5250.3 74.99340711763342
34 5250.1 75.2173886515316
35 5249.9 75.53284789488022
36 5249.9 75.53284789488022
37 5249.9 75.53284789488022
38 5249.9 75.53284789488022
39 5249.9 75.53284789488022
40 5249.9 75.53284789488022
41 5249.9 75.53284789488022
42 5249.9 75.53284789488022
43 5249.9 75.53284789488022
44 5249.9 75.53284789488022
45 5249.9 75.53284789488022
46 5249.9 75.53284789488022
47 5249.9 75.53284789488022
48 5249.9 75.53284789488022
49 5249.9 75.53284789488022
50 5249.9 75.53284789488022
51 5249.9 75.53284789488022
52 5249.9 75.53284789488022
53 5249.9 75.53284789488022
54 5249.9 75.53284789488022
55 5249.9 75.53284789488022
56 5249.9 75.53284789488022
57 5249.9 75.53284789488022
58 5249.9 75.53284789488022
59 5249.9 75.53284789488022
60 5249.9 75.53284789488022
61 5249.9 75.53284789488022
62 5249.9 75.53284789488022
63 5249.9 75.53284789488022
64 5249.9 75.53284789488022
65 5249.9 75.53284789488022
66 5249.9 75.53284789488022
67 5249.9 75.53284789488022
68 5249.9 75.53284789488022
69 5249.9 75.53284789488022
70 5249.9 75.53284789488022
71 5249.9 75.53284789488022
72 5249.9 75.53284789488022
73 5249.9 75.53284789488022
74 5249.9 75.53284789488022
75 5249.9 75.53284789488022
76 5249.9 75.53284789488022
77 5249.9 75.53284789488022
78 5249.9 75.53284789488022
79 5249.9 75.53284789488022
80 5249.9 75.53284789488022
81 5249.9 75.53284789488022
82 5249.9 75.53284789488022
83 5249.9 75.53284789488022
84 5249.9 75.53284789488022
85 5249.9 75.53284789488022
86 5249.9 75.53284789488022
87 5249.9 75.53284789488022
88 5249.9 75.53284789488022
89 5249.9 75.53284789488022
90 5249.9 75.53284789488022
91 5249.9 75.53284789488022
92 5249.9 75.53284789488022
93 5249.9 75.53284789488022
94 5249.9 75.53284789488022
95 5249.9 75.53284789488022
96 5249.9 75.53284789488022
97 5249.9 75.53284789488022
98 5249.9 75.53284789488022
99 5249.9 75.53284789488022
100 5249.9 75.53284789488022
