dzien srednia odchylenie
1 200.0 0.0
2 200.0 0.0
3 200.0 0.0
4 200.0 0.0
5 200.0 0.0
6 200.0 0.0
7 200.0 0.0
8 213.4 4.247875285886397
9 236.2 31.790285028955342
10 308.4 110.65682687179012
11 500.5 260.855962809619
12 830.8 435.9222152836189
13 1272.7 562.9332010895155
14 1808.2 624.7818819396093
15 2370.0 628.8502736476042
16 2887.6 574.691066767374
17 3354.0 491.7736606746373
18 3733.2 386.8361122979314
19 4018.7 288.8429215565674
20 4232.3 208.14847798840344
21 4385.4 165.7113957055056
22 4498.6 127.36666230480668
23 4580.6 101.51212297608157
24 4633.3 88.20815029110278
25 4669.0 78.6652542246081
26 4693.0 74.80047534014146
27 4710.2 73.59166619484391
28 4724.3 72.45542691123205
29 4733.6 73.40784093753958
30 4738.4 73.38816132198859
31 4741.8 73.27088249927267
32 4744.2 72.60211199866478
33 4746.3 73.64637729643522
34 4747.5 74.75478431363291
35 4748.1 74.84272398392066
36 4748.4 75.18894717827732
37 4749.1 75.00881429686929
38 4749.4 74.7978015125519
39 4749.7 74.99340711763342
40 4749.9 75.2173886515316
41 4750.1 75.53284789488022
42 4750.1 75.53284789488022
43 4750.1 75.53284789488022
44 4750.1 75.53284789488022
45 4750.1 75.53284789488022
46 4750.1 75.53284789488022
47 4750.1 75.53284789488022
48 4750.1 75.53284789488022
49 4750.1 75.53284789488022
50 4750.1 75.53284789488022
51 4750.1 75.53284789488022
52 4750.1 75.53284789488022
53 4750.1 75.53284789488022
54 4750.1 75.53284789488022
55 4750.1 75.53284789488022
56 4750.1 75.53284789488022
57 4750.1 75.53284789488022
58 4750.1 75.53284789488022
59 4750.1 75.53284789488022
60 4750.1 75.53284789488022
61 4750.1 75.53284789488022
62 4750.1 75.53284789488022
63 4750.1 75.53284789488022
64 4750.1 75.53284789488022
65 4750.1 75.53284789488022
66 4750.1 75.53284789488022
67 4750.1 75.53284789488022
68 4750.1 75.53284789488022
69 4750.1 75.53284789488022
70 4750.1 75.53284789488022
71 4750.1 75.53284789488022
72 4750.1 75.53284789488022
73 4750.1 75.53284789488022
74 4750.1 75.53284789488022
75 4750.1 75.53284789488022
76 4750.1 75.53284789488022
77 4750.1 75.53284789488022
78 4750.1 75.53284789488022
79 4750.1 75.53284789488022
80 4750.1 75.53284789488022
81 4750.1 75.53284789488022
82 4750.1 75.53284789488022
83 4750.1 75.53284789488022
84 4750.1 75.53284789488022
85 4750.1 75.53284789488022
86 4750.1 75.53284789488022
87 4750.1 75.53284789488022
88 4750.1 75.53284789488022
89 4750.1 75.53284789488022
90 4750.1 75.53284789488022
91 4750.1 75.53284789488022
92 4750.1 75.53284789488022
93 4750.1 75.53284789488022
94 4750.1 75.53284789488022
95 4750.1 75.53284789488022
96 4750.1 75.53284789488022
97 4750.1 75.53284789488022
98 4750.1 75.53284789488022
99 4750.1 75.53284789488022
100 4750.1 75.53284789488022
